size,time(ms)
77100000,5.89524
77200000,6.46968
77300000,4.53152
77400000,5.86189
77500000,5.95226
77600000,5.69307
77700000,5.83462
77800000,4.89926
77900000,6.25456
78000000,6.18624
78100000,5.97587
78200000,5.71655
78300000,5.81141
78400000,4.55221
78500000,6.46936
78600000,6.00434
78700000,6.00502
78800000,6.10628
78900000,4.27087
79000000,5.89459
79100000,6.2733
79200000,6.48
79300000,6.01702
79400000,4.59282
79500000,5.89354
79600000,5.77835
79700000,6.13133
79800000,6.83341
79900000,4.75843
80000000,6.22668
80100000,6.08944
80200000,5.93591
80300000,6.02652
80400000,4.65157
80500000,6.55286
80600000,6.73176
80700000,6.78247
80800000,6.30072
80900000,4.55519
81000000,5.99985
81100000,6.23956
81200000,6.74758
81300000,6.79131
81400000,4.84406
81500000,6.37325
81600000,5.95515
81700000,6.10194
81800000,6.51088
81900000,5.13425
82000000,6.63989
82100000,6.33268
82200000,6.39556
82300000,5.99917
82400000,4.56304
82500000,6.61564
82600000,7.05168
82700000,6.28638
82800000,6.30058
82900000,4.67284
83000000,6.10378
83100000,6.29288
83200000,6.83511
83300000,6.78165
83400000,5.195
83500000,6.65464
83600000,6.26289
83700000,6.06578
83800000,6.37657
83900000,5.22969
84000000,7.33563
84100000,6.55802
84200000,6.59659
84300000,6.34119
84400000,6.05037
84500000,6.45461
84600000,6.80699
84700000,7.35664
84800000,5.08347
84900000,6.58631
85000000,6.38171
85100000,6.15786
85200000,6.32133
85300000,5.2491
85400000,6.90707
85500000,6.83032
85600000,6.70823
85700000,6.43624
85800000,4.76179
85900000,6.36431
86000000,6.68535
86100000,7.05899
86200000,7.16264
86300000,5.15922
86400000,6.60415
86500000,6.45768
86600000,6.29197
86700000,6.64655
86800000,5.40964
86900000,7.38621
87000000,6.62304
87100000,6.74901
87200000,4.93127
87300000,6.26737
87400000,6.60479
87500000,6.98109
87600000,7.37216
87700000,5.55333
87800000,6.98813
87900000,6.89768
88000000,6.50268
88100000,6.49526
88200000,5.23172
88300000,7.09594
88400000,7.5583
88500000,6.81121
88600000,5.44399
88700000,6.61868
88800000,6.56894
88900000,6.59807
89000000,6.99389
89100000,5.72324
89200000,7.19924
89300000,7.1592
89400000,7.10703
89500000,5.15513
89600000,6.47585
89700000,6.74553
89800000,7.2938
89900000,7.91775
90000000,5.50189
90100000,7.13915
90200000,6.78909
90300000,6.59317
90400000,5.1198
90500000,6.84201
90600000,7.37745
90700000,8.06811
90800000,7.18555
90900000,5.69189
91000000,6.87506
91100000,6.6136
91200000,6.72168
91300000,6.85884
91400000,5.73223
91500000,7.72552
91600000,7.11476
91700000,7.06547
91800000,5.18488
91900000,6.68984
92000000,6.81737
92100000,7.23601
92200000,6.11829
92300000,7.35592
92400000,7.32137
92500000,7.23647
92600000,6.78707
92700000,5.29594
92800000,6.92575
92900000,7.18236
93000000,7.92249
93100000,6.01857
93200000,7.44674
93300000,7.10643
93400000,6.74524
93500000,7.1269
93600000,5.6715
93700000,7.30415
93800000,7.20923
93900000,7.18774
94000000,5.68208
94100000,7.14436
94200000,7.24875
94300000,7.18365
94400000,5.74947
94500000,7.2843
94600000,7.42994
94700000,7.2787
94800000,7.16115
94900000,5.66711
95000000,7.23279
95100000,7.28259
95200000,7.3352
95300000,5.77521
95400000,7.31441
95500000,7.34419
95600000,7.37443
95700000,5.84662
95800000,7.3468
95900000,7.35046
96000000,7.29884
96100000,7.29402
96200000,5.87643
96300000,7.38288
96400000,7.43788
96500000,7.30344
96600000,5.8436
96700000,7.38825
96800000,7.43405
96900000,7.38988
97000000,5.89021
97100000,7.41562
97200000,7.59005
97300000,7.47868
97400000,5.81563
97500000,7.40995
97600000,7.70166
97700000,7.45831
97800000,7.41637
97900000,6.00505
98000000,7.54449
98100000,7.49164
98200000,7.48601
98300000,6.07129
98400000,7.64811
98500000,7.55471
98600000,7.53826
98700000,6.0427
98800000,7.80641
98900000,7.56756
99000000,7.58687
99100000,5.98699
99200000,7.59239
99300000,7.68729
99400000,7.52633
99500000,6.15525
99600000,7.68239
99700000,7.66049
99800000,7.71925
99900000,7.75402
100000000,6.19571
